comment,language,confidence,likes,author,published_at
Lisa will you be my friend,en,21,1,@YTANANAS-f5k,2025-10-18T18:52:55Z
Blinks don't forget to vot3 Blackpink on MAMA and if you can some fans of boynextdoor are helping us so if you can vot3 for them too!,en,69,1,@ramia.bpbts5,2025-10-18T18:23:51Z
The partialy ai generated video is an absolute shame! And in general i expected more after seeing what other k-pop bands deliver these days. Blackpink has to step up!!! You got the potential ... use it!,en,66,2,@FuriousDevi,2025-10-18T18:23:45Z
what a shitty song,en,13,0,@jonadavis4EVER,2025-10-18T18:02:34Z
"I love this song axcept tha S*** place

loving the energy and Rock❤ 2:21",en,45,0,@PackSweetyPie,2025-10-18T16:12:39Z
"Qras is from turkiye sarmasi 
Rose is aras❤❤😂 asik uyyyy",en,22,0,@EzelKarakoca,2025-10-18T16:02:55Z
I really enjoyed that great song🎶,en,17,0,@NoorSarhad,2025-10-18T15:50:58Z
What type of video is this,en,27,0,@Sara-fb5hw,2025-10-18T14:35:17Z
Lol I am here at 8:01 pm at night from India hiiiii guyss,en,12,0,@shuvajitchakraborty2387,2025-10-18T14:31:55Z
The people's are so😂😂😂😂😂 funny,en,17,0,@ShahidTarekegn-n7j,2025-10-18T14:08:31Z
I like this mv❤❤❤❤❤❤😊,en,18,1,@RamSewakSharma-n9s,2025-10-18T13:54:54Z
it feels like yesterday when i was binging blackpink house and listening to as if its your last on repeat,en,43,0,@m4tchaLov3rxx,2025-10-18T13:35:26Z
Love Lesa Love jeene,en,18,0,@SarokKomar-z3f,2025-10-18T13:12:31Z
What is the name of your country ??,en,27,0,@miftafuljannattaha,2025-10-18T13:11:44Z
BLINK! Where are you? 🫨,en,13,6,@roseannypark,2025-10-18T12:22:52Z
l love you❤❤❤,en,18,1,@fati-yj4mn,2025-10-18T11:38:48Z
I really miss when it was Kpop and they actually sand in korean :/,en,25,0,@nikobits93,2025-10-18T11:08:24Z
CAN YOU MAKE AS SONGS IN FRENCH FOR EXEMPEL SAUTE AND NOT JUMP PLEASE BLACKPINK ?,en,34,1,@LOLAINESCASIMIR,2025-10-18T10:32:37Z
😊 love you guys 😘,en,18,0,@theknowledgearcbyaditi,2025-10-18T10:04:19Z
thankfully this MV only got a few views because they discriminated against Jisoo,en,17,0,@andizreal2180,2025-10-18T09:56:58Z
I love you Blackpink 🩷🖤,en,18,0,@Tablet-nu7cp,2025-10-18T09:33:18Z
Can you please a Konzert in germany? I am german,en,21,0,@thomasschultheis8853,2025-10-18T09:18:22Z
Blackpink is the revolution,en,18,0,@eunliJi,2025-10-18T09:17:52Z
Blackpink is the revolution,en,18,0,@kirni6179,2025-10-18T08:56:39Z
I love you ❤,en,18,2,@vinvinvevloglari,2025-10-18T08:47:01Z
I love you  special lisa❤❤❤❤❤❤❤,en,18,2,@Alina_dancer,2025-10-18T08:22:28Z
Please vote for blackpink at mama award they are real queen and at 6 number please vote for them who are with me,en,45,2,@KanwaljitkaurKanwaljitkaur-h9f,2025-10-18T07:58:26Z
Love you 😘 black pink 🖤🩷 and Jennie and jisooe are lise. Roe love you 😊😊😊,en,58,3,@ShmimaAkther-m8p,2025-10-18T06:08:46Z
Im here today guys ypu are here or not?? The jump is best !!! I love it im dancing !!,en,48,3,@ShauryasinghBaghel-z6o,2025-10-18T05:50:35Z
The vibes like we go up by baemonnnnn,en,18,0,@bobasan3044,2025-10-18T05:20:22Z
Your voice is very soothing.,en,13,1,@JoeMartin-r1f,2025-10-18T03:33:38Z
"It’s BlackPink concert day in Taiwan! Go girls, you got this!",en,26,4,@kimchi_paratha,2025-10-18T03:11:27Z
"I just heard about BLACKPINK's new album, and I'm super excited!",en,13,8,@kimchi_paratha,2025-10-18T03:10:26Z
This song was made for a concert crowd!  I can't wait to the LA tour stop tomorrow. This is gonna be lit AF!!!!!,en,74,3,@SarahKhanmusic,2025-10-18T02:43:42Z
Murai di boh goishey where is she still why murai nai????????,en,13,1,@Enzi1234-c4z,2025-10-18T02:01:08Z
The hair and head movements is funny,en,27,2,@BATDRAGONARMY,2025-10-18T01:06:12Z
My favorite is rosie,en,13,0,@fabiolatreko7327,2025-10-18T00:11:12Z
THIS EDM VIBE THEY GOT IS HARDD,en,22,0,@pizzalvr6924,2025-10-17T22:46:27Z
Is jiso still in the group if so looks different,en,26,1,@xgameing6234,2025-10-17T21:08:14Z
"Can you bring me to the sea hola, hola, hola, hola, hola, hola, hola, hola, too",en,35,1,@JustinAngelo-p6k,2025-10-17T20:53:38Z
Jennifer and Rose are the best but all togehter are better 😂❤❤❤,en,35,1,@danilocurcetti144,2025-10-17T20:40:15Z
Hello blackpink my name Is alice,en,13,1,@lablink00196,2025-10-17T18:32:58Z
Hi guys I posted a kpop game video and I hope you can take a look. Ty and have fun !! 🍒😘,en,43,1,@Artificial-love-xo,2025-10-17T18:13:07Z
black pink in your areaaaaaaa  i like jump,en,13,3,@Patricia-vy1ee,2025-10-17T17:55:33Z
Anyone here after listening to jisoo and zayn 🤭🥹🫰,en,18,2,@lanytana,2025-10-17T17:41:25Z
Looking forward to tomorrow's concert in Kaohsiung🎉🎉,en,13,2,@youyi_000,2025-10-17T17:36:59Z
BLACKPINK in your area is fire 🔥,en,13,2,@Yunie-kpop,2025-10-17T17:32:36Z
I got a badge for being the first ones to watch this ! 😂,en,35,3,@Y2kx-b1b,2025-10-17T17:26:22Z
THIS IS SONG VERY FAIRYTALE❤,en,27,3,@Kang_Harinツ,2025-10-17T16:58:17Z
It's a little cringe but... Nice❤,en,12,1,@fatmanuraksoy3389,2025-10-17T16:10:58Z
I really love this girls. They are very beautiful and talented. They are really shining 🥰🥰,en,47,5,@chitphoowai4569,2025-10-17T15:12:34Z
So come up with me I'll take you high,en,21,1,@ZeynepPolat-f8o,2025-10-17T14:50:45Z
I LOVE YOU BLACK PINK💋💗💞,en,18,0,@hichemgoubaa2721,2025-10-17T14:47:15Z
244M views in three months for this!,en,17,0,@sairon63,2025-10-17T14:44:42Z
The song  is so amazing but the music video is kinda weird,en,62,1,@EmilyKringFR,2025-10-17T14:18:45Z
Jisoo you are so beautiful 😅😅,en,21,0,@BrantoMk,2025-10-17T14:08:53Z
BLACKPINK IS THE REVELATION,en,18,0,@fatemegorji9201,2025-10-17T13:59:56Z
Can you come on February 19 2026 pls that’s my birthday on lofi stadium please pls please,en,29,0,@sebastiancanil7368,2025-10-17T13:58:11Z
Can you come at United States 🇺🇸 on 2026 pls on lofi stadium please I want to meet you 😭😭😭😭😭I’m a blink and I’m a girl,en,60,0,@sebastiancanil7368,2025-10-17T13:53:43Z
I love you Lisa❤❤❤❤❤,en,18,1,@CarlaSpano-z1y,2025-10-17T13:44:06Z
Can we make 1 billion views in this song?,en,26,2,@Topukhan-ew2ze,2025-10-17T13:17:41Z
I love black pink jump song to much ❤❤❤❤❤❤❤,en,27,0,@Blinklovers1,2025-10-17T13:12:56Z
"0:17 hi black pink I made a drawing of u guys I hope u like it ❤❤❤❤

But can I send it if I can where?❤❤❤❤❤",en,38,1,@SavageGirls1210,2025-10-17T12:12:15Z
"I like this 
❤",en,18,2,@ΒαγγέληςΒαρβαγιάννης,2025-10-17T11:13:05Z
"Hello! My name's is Gülay. I from Azerbaijan. I love blackpink❤. I liked her song. But please come here to Azerbaijan, Oğuz city and walk by Oğuz 's Dede qorqud strett pleaseeeeeeeeeeeeee😢❤😊",en,57,4,@AytəkinHəsənova-q9i,2025-10-17T10:19:09Z
"Well, everyone will turn into zombies if they listen to Blackpink's music.",en,26,3,@dianekafirdauzi7669,2025-10-17T10:03:28Z
I love you soo much blackpink❤❤❤❤❤❤❤❤❤,en,18,1,@MirayÇetin-w9l,2025-10-17T09:03:05Z
❤🎉 Love you jump❤,en,18,2,@NouraneJemeli,2025-10-17T08:55:06Z
I POVE THIS SONG SAUR MUCHH,en,18,1,@NikhatPerween-d1g,2025-10-17T08:08:31Z
i hope this song reach 1b+ views,en,18,5,@yuna-lh7km,2025-10-17T07:31:45Z
THE BEST SONG,en,27,2,@เณรคําแบกหําท่องยุทธจักร,2025-10-17T06:48:55Z
I love you Rosie 🩶🧡,en,18,3,@INTJ_91,2025-10-17T06:44:17Z
I love mv jump the beat energy of the music those people literally banging their heads are so iconic i love it,en,66,6,@michaelaguevarra2151,2025-10-17T06:31:21Z
"""BLACKPINK doesn’t just make songs — they create memories that live in our hearts forever. ‘JUMP’ just proved it again 💗✨",en,24,5,@ShampaBegum-s9j,2025-10-17T06:21:24Z
Porque solo 6M like? Like what?,en,18,0,@Arasixly,2025-10-17T04:32:03Z
This playlist is unexplainable ❤,en,18,0,@zhang-l3e,2025-10-17T03:55:14Z
Love it❤❤❤❤,en,13,2,@mariejimenez9875,2025-10-17T03:17:31Z
best song ever,en,18,0,@P7ejfjr,2025-10-17T01:48:11Z
Jump the best music in 2025,en,31,0,@AndreaPerez-o3l,2025-10-17T01:25:04Z
This video realy felt like a @littlebig video ngl,en,22,0,@MikaHodnelandyt,2025-10-16T23:12:42Z
Love this iconic song,en,27,0,@AvaHasanloo,2025-10-16T23:05:53Z
Not me jamming in the car doing the moves,en,26,0,@jilliansouza8796,2025-10-16T20:21:19Z
I love this song ❤,en,27,0,@anyssagonzalez5645,2025-10-16T19:48:54Z
"I have come here from Facebook video because I have thought that this is some modern remix of ""meet her at love parade"" but is some Korean bs, now I'm disapointed :(",en,69,0,@MultiAntonio123321,2025-10-16T18:33:43Z
Blackpink you so cool ❤❤,en,13,0,@CindyJans-x3o,2025-10-16T18:08:56Z
Wow! the dance,en,13,0,@atillabirlik6040,2025-10-16T17:47:46Z
This is PICKLE,en,18,0,@tunerzo,2025-10-16T17:43:09Z
"I missed you very much but i would like old blackpink back
(less green screen)",en,18,0,@blazablazena,2025-10-16T17:09:50Z
A adored it So energetic🩷🖤,en,12,0,@AryaMelekEmer,2025-10-16T16:51:03Z
I loved this song!,en,18,0,@Alic983,2025-10-16T16:39:18Z
I love you blackpink so much ❤❤❤❤❤,en,22,1,@DhanapalP-c4x,2025-10-16T16:09:25Z
I love you Blackpink .🥰🤩😊😍🤗🤭🥺🥳💘🖤💝🖤💖🖤💗🖤💞🖤💕🖤❤‍🔥😻🤞👀,en,18,7,@stefaanmeskens8516,2025-10-16T16:02:05Z
This was super inspiring.,en,13,0,@shaun-outndastixy,2025-10-16T14:28:21Z
I love you kaido i can lie,en,22,2,@SlindokuhleMzili,2025-10-16T13:36:19Z
2024ʼ5 MAMA awards vote for Blackpink and Jennie Jisoo Rose 🖤🩷,en,13,3,@Afruza0717,2025-10-16T13:30:53Z
Ugh Y did YG remove the part that jennie sang,en,13,2,@Parispun,2025-10-16T13:25:16Z
"Anyone watching in 2026
And no j I am not from the future",en,26,3,@kikiyo09_x,2025-10-16T13:14:22Z
I am from Türkiye I LOVE YOU BLACKPİNK 💕😊,en,22,6,@SabahatKUZU,2025-10-16T13:12:42Z
"As a dude I gotta say, this is kinda fire.",en,30,7,@whitehawk3776,2025-10-16T13:10:03Z
"So well presented, thank you!",en,17,3,@HagarBasco,2025-10-16T12:37:39Z
最高🎉the greatest artist in the world.,en,22,3,@今村さよ子-t1f,2025-10-16T12:31:36Z
Guys stream ice cream too we are just 19M views away from 1B!!!,en,12,4,@anushreeh9643,2025-10-16T12:26:42Z
The people are so crazy 😂😂😊,en,17,1,@cptmuhamad7138,2025-10-16T12:03:08Z
You should see me under this lights all my tears turn to ice (It's a beautiful inner message.),en,47,7,@blackpink_tun2025,2025-10-16T11:48:54Z
Is Anyone STiLL Here in 2030...😍.,en,13,5,@ailo8625,2025-10-16T11:47:16Z
How can we move from boombayah to this. It's so amazing. 🎉😍,en,38,8,@HannerArchila-c4b,2025-10-16T11:41:44Z
"Kocham was 
I jak będę 
Dorosła to będę miała nowe Blackping 
Z moimi koleżankami!!!!!!!❤❤❤❤",en,13,2,@ewelinaadamczyk4009,2025-10-16T11:07:31Z
I love this song go blackpink,en,27,0,@rajumarkose7310,2025-10-16T10:38:29Z
You know about this in this video babymonster also here,en,31,0,@GurjeetSingh-n9q,2025-10-16T10:36:27Z
GO GO GO BLINK PLEASE VOTE BLACKPINK THIS GO TO MAMA AWARD 2025 🙏🙏😭😭😭😭😭🥺🥺,en,18,5,@itsmeazwar413,2025-10-16T10:02:34Z
"""BLACKPINK IN YOUR AREA "" ITS BEEN YEARS SINCE I LAST HEAR THIS LINE IN A FRESH WAY🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷🖤🩷",en,21,1,@GitikaMehta-z3u,2025-10-16T09:50:47Z
I love You LALISA MONABAN❤,en,18,1,@LİSANIN_SARI_ÇORABI,2025-10-16T07:47:50Z
I like this lyric,en,18,0,@Christina-y5s,2025-10-16T07:28:34Z
It is amazing😮🎉❤❤❤❤❤❤❤❤❤😂😂😂😮😮😮😅😅😅😊😊😊😊😊😊,en,17,0,@junynha,2025-10-16T07:16:25Z
Blackpink please come in Romania to perform😢😢,en,13,1,@Deryamambedie,2025-10-16T05:56:35Z
I think the name of New Girl Group of YG which Chanya and Evellie and the other 2 members are there Group Name is named “JUMP” as Blackpink introducing them just a assumptions!!,en,79,0,@Aynahhhhhh,2025-10-16T05:33:03Z
I love it ! ❤,en,13,0,@BelenAnton-u3y,2025-10-16T05:19:30Z
I love you guys so much ❤,en,22,0,@hayoungkimpro,2025-10-16T03:34:22Z
You can hate YG but you can’t ignore the fact that he made 4 LEGENDS,en,39,5,@Alice-q5l3y,2025-10-16T03:26:08Z
Excelente remasterizado! De Meet her at the love parade,en,26,0,@jessicabereniceramosdeleon6276,2025-10-15T22:46:25Z
I do like the Techno at  the end ❤,en,31,1,@EsterTechSter,2025-10-15T20:33:59Z
This track is fire!,en,18,0,@MeganSarah-m8s,2025-10-15T20:22:33Z
"I still loving so much this song, i cant wait for the New album",en,35,0,@lilianacastro385,2025-10-15T19:56:40Z
BLACK PINK IN YOU AREA🩷🖤,en,13,1,@edithalejandra782,2025-10-15T19:45:42Z
You need to support yourself. ❤jisoo @soyaa,en,18,0,@roar1200,2025-10-15T19:35:54Z
I am from Türkiye.I like blackpink.Blackpink a bias ROSEANNA AND JENNİE KİM AND KİM JİSOO AND LALISA MONABAN…❤🎉,en,44,1,@RoseveJenniehayatımolmuş,2025-10-15T19:10:08Z
like   this      song 😊😊😊,en,27,0,@komaldhokia-b2d,2025-10-15T18:34:57Z
black pik is the best groupe of k-pop 🥳🥳,en,36,1,@Sushi_nezuko,2025-10-15T18:24:27Z
This jump song is perfect ❤,en,27,1,@renato8749,2025-10-15T18:06:33Z
"""Hi BLACKPİNK💗🖤 We love you from AZƏRBAİJAN! Please come visit us someday.""💗💗💗💗💗💗😊please please please please please please please please please please please please please please please please please please please",en,22,1,@piano_z8q,2025-10-15T17:23:53Z
i love so much jump this is my terapie,en,35,2,@Nicollynihnih,2025-10-15T16:55:12Z
❤I love you Jisoo❤,en,18,1,@Mira-5-mira,2025-10-15T16:22:30Z
I think you should change it to job!,en,22,0,@AndrewAustin-f4s,2025-10-15T16:16:58Z
Finalli love You blackpink 💋,en,18,2,@NataliaAlonso-zm9zf,2025-10-15T15:02:53Z
Blinks we need to stream Hard the views are decreasing 😢,en,22,4,@SoftwareConsultant-v1r,2025-10-15T14:50:57Z
the video production is borderline insane. top tier,en,18,2,@datutturugang666,2025-10-15T14:44:52Z
Deadline Tour is returning this Saturday Yay🎉,en,18,1,@blackpinkinyourarea3087,2025-10-15T14:35:08Z
Blinks !! BLACKPINK currently has 99.1M subscribers !!! Let's make it 100M let's go blinks our queens really deserves this ❤,en,13,3,@Metube_2010,2025-10-15T14:32:15Z
why do i feel odd and think the babymonsters 'we go up'and this seems familiar,en,36,1,@rufigulab7740,2025-10-15T14:21:44Z
"PLEASE RISE FOR THE SINGING OF THE KOREAN NATIONAL ANTHEM, THAILAND NATIONAL ANTHEM AND INTERNATIONAL ANTHEM!",en,40,0,@blackpinktallyph,2025-10-15T13:53:25Z
Can you came to GREECE!!!??!??! 🥺🥺🥺🥺❤❤❤🖤🖤🖤🖤🩷🩷🩷,en,22,1,@Ιλίνα,2025-10-15T13:27:11Z
Woah black pink is cool pinks my fav color lol,en,13,3,@MadisonCrome,2025-10-15T12:19:27Z
"BLACKPINK is the #1 Most Influential Women according to Fortune’s Magazine First-Ever Most Influential Women Asia ranking.

“Hallyu, the Korean wave, is taking over the world—and girl group BLACKPINK has been at its crest. LISA, JENNIE, ROSÉ, and JISOO have broken numerous records since their debut in 2016: the first to sell one million, then two million, album copies in South Korea; the first Korean group to top the Billboard 200 album chart; the highest-grossing concert tour by a female artist. Blackpink, and K-pop and K-culture more broadly, are now a source of South Korean “soft power,” expanding the country’s cultural influence across Asia and beyond.”",en,199,4,@MaryAnn-h8n,2025-10-15T12:02:33Z
Blink since born. I love you guys.,en,18,1,@HannerArchila-c4b,2025-10-15T11:44:03Z
Hey I love you❤❤😊😊❤❤🎉🎉😊😊❤❤🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤😊😊❤😊❤❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤,en,18,1,@SaraHazem-q4z,2025-10-15T11:15:29Z
BLACKPINK IS THE BEST,en,27,2,@HatDark-106,2025-10-15T10:55:09Z
It is the best song I have ever listened 😮😮😮❤❤❤❤❤❤❤😊😊😊🤲🤲💥💥💥💥☠️😻😻😻😎😎😎🤩🤩🤩🔥🔥🔥🔥,en,44,2,@KamolSaidov-b5c,2025-10-15T09:48:32Z
I love you blackpink❤,en,18,1,@Suzy-b6k9z,2025-10-15T09:13:19Z
Who released the first one  I think is rose then jennie jisoo only Lisa did,en,18,0,@LydiaChowLouYi,2025-10-15T07:49:16Z
This comeback is going to be BIG,en,31,2,@blackpink4-i9y,2025-10-15T07:47:40Z
Blackpink where is the comeback ?,en,18,1,@blackpink4-i9y,2025-10-15T07:47:21Z
Let’s go for the 100m subs and the 300m views let’s go,en,31,2,@blackpink4-i9y,2025-10-15T07:47:08Z
Are the joking where is the cb announcement,en,31,0,@HfhgHghv,2025-10-15T06:56:11Z
"Blinks, ice cream is getting closer to reaching the billion views mark. We just need 18.72m more. Let's finish this together by the end of the yr",en,67,12,@jasonlarson716,2025-10-15T06:51:21Z
"YOU CAN DO IT, YOU'RE GOING TO REACH 100M!!!!!",en,35,7,@fan_blackpink7392,2025-10-15T05:40:54Z
What a waste of time. I never listen twice 😂,en,13,2,@linkkin,2025-10-15T02:45:59Z
¡ I LOVE YOU BLACKPINK ! 💗🖤💗🖤,en,18,3,@limbaniasantana9608,2025-10-15T00:55:33Z
Song of the year 🎉🎉,en,27,1,@queenlee_c,2025-10-15T00:09:17Z
Any “the Finals” fans notice that Rosé was wearing a SH1900 (L double barrel shotgun) skin outfit in the second half of the MV,en,52,0,@freddeey3103,2025-10-14T23:42:18Z
So they float around while everyone else loses their minds and knocks themselves unconscious. Nice,en,21,1,@globdrop,2025-10-14T23:07:06Z
"Oh my gosh, BLACKPINK what is that for a song? This is so beautiful I can’t describe or we can’t describe how beautiful this song is. Please don’t listen to the haters. You are such such a beautiful and talented girls. Please continue. We need more and please I’m gonna say it again please don’t listen to the haters❤",en,186,8,@Ffahbghjhdsfh12,2025-10-14T23:02:47Z
They are going to jump to surprise ❤,en,26,3,@darcylam2145,2025-10-14T22:59:45Z
i love  lisa is very niec,en,18,0,@ReemSallom-k4r4h,2025-10-14T21:29:45Z
I have officially listened to this 150 times and yes i counted❤,en,31,0,@luvysoni,2025-10-14T19:32:31Z
The way everyone ate down in this mv,en,22,0,@Gaines_Is_My_Motivation,2025-10-14T18:28:12Z
"🚨 Blinks Attention 🚨
We need 4M+ daily streams for Like Jennie. Add it to your Spotify playlist and stream nonstop. If we don’t stream, “Like Jennie” will drop to 2nd place next week. It’s the most streamed K-pop song of the year. To stay at #1, keep streaming, Blinks.",en,110,1,@SHAMS-y6g,2025-10-14T18:22:24Z
This video is a masterpiece.,en,22,0,@TomserNoase,2025-10-14T18:14:47Z
"THEY GIRLBOSS TO THE SUN, MOON AND BACK FOREVERMORE!!!!!!!!1111111",en,31,0,@blackpinktallyph,2025-10-14T17:12:32Z
It's so lovely song❤❤❤❤,en,17,1,@RakhiSingh-r7t,2025-10-14T17:04:50Z
I think this comment will get 0 likes😢,en,13,3,@MSh-px3jl,2025-10-14T16:32:22Z
For every like I Will Listen to this performance again ❤.😊,en,35,0,@luisguzman-y2d,2025-10-14T16:13:10Z
Why it's similler to kingkong?,en,13,0,@user-F4_T.R.K.M-G,2025-10-14T16:08:55Z
